"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Specific Cancellation Reason (Sync Active Deal)","specific_churn_reason__dependent_dropdown_","string","The specific reason for cancellation explains why the leader permanently canceled the contract. If the leader is still a customer, it will be blank.

A workflow will copy and retrieve the Specific Conditional Cancellation Reason value from the deal associated with this leader, labeled “Active.” The AE manually set this value when closing the most recent deal with the leader.","discontinued","false","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (6); Properties v3 card (1)","27.23%","",""
"State Location","state_location","enumeration","","discontinued","true","Outside The US; Alabama; Alaska; Arizona; Arkansas; California; Colorado; Connecticut; Delaware; Florida; Georgia; Hawaii; Idaho; Illinois; Indiana; Iowa; Kansas; Kentucky; Louisiana; Maine; Maryland; Massachusetts; Michigan; Minnesota; Mississippi; Missouri; Montana; Nebraska; Nevada; New Hampshire; New Jersey; New Mexico; New York; North Carolina; North Dakota; Ohio; Oklahoma; Oregon; Pennsylvania; Rhode Island; South Carolina; South Dakota; Tennessee; Texas; Utah; Vermont; Virginia; Washington; West Virginia; Wisconsin; Wyoming","false","false","false","false","false","false","Nate Roemer","Report (1); Properties v3 card (1)","54.45%","",""
"TCV  (Sync Active Deal)","total_contract_value__tcv_","number","The total contract value (TCV) of this leader active contract. It’s the total value of the deal based on the line items associated, including any recurring revenue and one-time charges.
This synchronizing property retrieves the Total Contract Value (TCV) value from the deal associated with this leader, identified as “Active.” HubSpot automatically calculates this value based on the line items included in the deal.","discontinued","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (4); Pipeline object tag (2); Properties v3 card (1)","0%","",""
"Leader Website","leader_domain","string","The official website of the organization associated with the name displayed on the PRAY APP. If the artist type is a Person, this website might be separate from the parent company's site responsible for the purchase. ","key_fiels","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Rollup property (1); Automation platform flow (3); Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","23.56%","",""
"Leader Name (App Display Name)","leader_name","string","The leader's name as it should appear on the PRAY APP.","key_fiels","true","","false","false","false","false","false","false","Unknown user","Form (2); Rollup property (4); Inbounddb lists (1); Automation platform flow (10); Object requirement (1); Flow action (8); Report (25); Dataset (5); Sales view (13); Properties list card (1); Properties v3 card (3); Write to crm (2)","100%","",""
"Ministry Name","ministry_name","string","Since the leader and ministry names can vary, this field is designated to set both names.","key_fiels","true","","false","false","false","false","false","false","Nay Luchetti","Form (2); Dataset (2); Sales view (4); Properties list card (1); Properties v3 card (2)","28.8%","",""
"Leader Promotional Image (File)","additional_leader_image_for_promotions__1200_x_600px_","string","Leader Image for promotions  (1220px 600px)","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Form (2); Automation platform flow (1); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","9.42%","",""
"Artist Type","artist_type","enumeration","Clay enrichment rules (“If person → use LinkedIn; if company → use domain”)","leader_assets","true","Person; Company","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Properties list card (1); Properties v3 card (1)","19.37%","",""
"Leader Audience CSV","claim_your_audience__upload_csv_or_excel_","string","Claim Your Audience (Upload CSV or Excel)","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Form (1); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","2.09%","",""
"Do you have any lead magnets available?","do_you_have_any_lead_magnets_available_","enumeration","","leader_assets","true","Yes (true); No (false)","false","false","false","false","false","false","Nay Luchetti","Form (2); Sales view (1); Properties list card (1)","12.57%","",""
"Fund ID","fund_id","string","","leader_assets","true","","false","false","false","false","false","false","Nate Roemer","Inbounddb lists (1); Automation platform flow (1); Dataset (2); Sales view (5); Properties list card (1)","14.66%","",""
"Giving Page URL","giving_page_url","string","","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","21.47%","",""
"Leader Lead Magnet Image","high_quality_image_of_your_lead_magnet","string","Leader Image for promotions File (1220px 600px)","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Form (2); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","3.66%","",""
"Leader quote","inspirational_quote_from_the_leader","string","Inspirational quote from the leader related to giving/donating","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (2); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","21.99%","",""
"Leader BIO","leader_bio","string","Description of Ministry","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Dataset (2); Sales view (2); Properties list card (1); Properties v3 card (2)","48.69%","",""
"Leader Headshot","leader_headshot","string","Leader Headshot File (3000x3000)","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Form (1); Dataset (1); Sales view (2); Properties v3 card (1)","9.95%","",""
"Leader Headshot (URL)","leader_headshot__url_","string","Leader Headshot URL (3000x3000)","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties v3 card (1)","14.66%","",""
"Leader Instagram","leader_instagram","string","The official Instagram of the brand associated with the name displayed on the PRAY APP. ","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","18.85%","",""
"Podcast Themes","leader_key_themes","string","The central themes discussed by this leader can be manually populated, or AI enhances the leader bios by utilizing available content shared by this creator.","leader_assets","false","","false","false","false","false","false","false","Nay Luchetti","Dataset (2); Sales view (4); Properties list card (1); Properties v3 card (2)","42.93%","",""
"Leader Lead Magnet PDF","leader_lead_magnet","string","Lead Magnet PDF","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Form (2); Automation platform flow (1); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","9.42%","",""
"Leader Lead Magnet (URL)","leader_lead_magnet__url_","string","URL of Leader Lead Magnet","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","18.32%","",""
"Leader Lead Magnet Image (URL)","leader_lead_magnet_image__url_","string","Leader Image for promotions URL (1220px 600px)","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","12.57%","",""
"Leader LinkedIn","leader_linkedin","string","The official LinkedIn of the brand associated with the name displayed on the PRAY APP.","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","15.71%","",""
"Leader Logo","leader_logo","string","","leader_assets","true","","false","false","false","true","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","0%","",""
"Leader Logo (URL)","leader_logo__url_","string","Leader Logo URL","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","19.37%","",""
"Leader Promotional Image (URL)","leader_promotional_image__url_","string","URL of Leader Promotional Image","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","18.85%","",""
"Leader tone","leader_tone","string","The tone of voice used by the leader in his external communications
Example: Lorenzo = passionate, direct, urban-focused, and unafraid to address both spiritual and social/political realities head-on.","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","19.37%","",""
"Leader Value proposition","leader_value_proposition","string","A list of ways the ministry serves the world with donations","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","19.37%","",""
"Leader YouTube","leader_youtube","string","The official YouTube of the brand associated with the name displayed on the PRAY APP. ","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","16.23%","",""
"Podcast Host Name","main_host_of_the_podcast_show_name","string","Primary host of the podcast/show name","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","20.94%","",""
"Leader Mission","ministry_mission_statement","string","Ministry Mission Statement","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (2); Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","23.56%","",""
"Other broadcast plataforms","other_broadcast_plataforms","string","Another platform that this leader uses to broadcast the duplicate content he is broadcasting is PRAY.COM. This property can be manually populated or enhanced by AI, drawing from the available content shared by this creator.","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1)","28.27%","",""
"Leader Podcast URL","podcast_url","string","Link to where the audio content can be accessed","leader_assets","false","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","17.8%","",""
"RSS Feed URL","rss_feed_url","string","Link to where an RSS feed can be accessed","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Form (2); Dataset (1); Sales view (4); Properties list card (1); Properties v3 card (1)","14.14%","",""
"Leader Social Proof","testimonial_from_someone_the_ministry_has_served","string","Testimonial from someone the ministry has served","leader_assets","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties list card (1); Properties v3 card (1)","19.37%","",""
"Earliest service start date","earlier_service_start_date__date_became_a_leader_","date","Manual property to import the earliest service start date based on line items","leader_lifecycle","false","","false","false","false","false","false","false","Nay Luchetti","Calculated property (1); Report (3); Dataset (1); Sales view (1); Properties v3 card (1); Association v3 card (1)","65.45%","",""
"Pastors Retreat Attendance","pastors_retreat_attendance","enumeration","","leader_lifecycle","true","#1 April 23; #2 September 23; #3 April 24; #4 July 24; #5 August 24; #5 October 24; #6 March 25; #7 June 25; #8 September 25","false","false","false","false","false","false","Nay Luchetti","Report (5); Dataset (2); Sales view (2); Properties v3 card (1)","20.94%","",""
"Goal Slide Deck","goal_slide_deck","string","","ls_milestones","false","","false","false","false","false","false","false","Nate Roemer","Properties v3 card (2)","2.62%","",""
"Goals Recorded","goals_recorded","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Nate Roemer","Properties v3 card (2)","49.74%","",""
"Live in the App","live_in_the_app","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Data highlights card (1); Properties v3 card (2)","53.93%","",""
"Ministry Match Turned On","ministry_match_turned_on","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Data highlights card (1); Properties v3 card (2)","48.69%","",""
"Pitched SuperFunnel","pitched_superfunnel","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Nate Roemer","Report (1); Properties v3 card (2)","36.13%","",""
"Planning Meeting","planning_meeting","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Nate Roemer","Report (3); Properties v3 card (2)","48.17%","",""
"Proper Tag Placement","proper_tag_placement","enumeration","","ls_milestones","true","Yes; No","false","false","false","false","false","false","Nate Roemer","Report (1); Properties v3 card (2)","39.79%","",""
"Studio Launched","studio_launched","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Data highlights card (1); Properties v3 card (2)","55.5%","",""
"Subs+ Launched","subs__launched","enumeration","","ls_milestones","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Report (2); Data highlights card (1); Properties v3 card (2)","54.97%","",""
"Object Tags","hs_tag_ids","enumeration","List of tag ids applicable to the object. This property is set automatically by HubSpot.","objecttags","false","","true","true","false","true","false","true","HubSpot","Dataset (1); Properties v3 card (1)","95.29%","",""
"Plan Name (PLG - Sync from contact)","plan_name","string","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","8.38%","",""
"Subscription End Date  (PLG - Sync from contact)","subscription_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Properties v3 card (1)","0.52%","",""
"Subscription Start Date (PLG - Sync from contact)","subscription_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","8.38%","",""
"Trial End Date (PLG - Sync from contact)","trial_end_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","8.38%","",""
"Trial Start Date (PLG - Sync from contact)","trial_start_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","7.85%","",""
"Upsell Solicitation Date (PLG - Sync from contact)","upsell_solicitation_date","date","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","1.57%","",""
"Q1 Performance Review","q1_performance_review","date","","quarterly_performance_review","true","","false","false","false","false","false","false","Nate Roemer","Report (1); Data highlights card (1); Properties v3 card (2)","4.19%","",""
"Q2 Performance Review","q2_performance_review","date","","quarterly_performance_review","true","","false","false","false","false","false","false","Nate Roemer","Report (1); Data highlights card (1); Properties v3 card (2)","11.52%","",""
"Q3 Performance Review","q3_performance_review","date","","quarterly_performance_review","true","","false","false","false","false","false","false","Nate Roemer","Report (1); Data highlights card (1); Properties v3 card (2)","20.42%","",""
"Q4 Performance Review","q4_performance_review","date","","quarterly_performance_review","true","","false","false","false","false","false","false","Nate Roemer","Report (1); Data highlights card (1); Properties v3 card (2)","15.71%","",""
"Ministry Match Campaign ID","ministry_match_campaign_id","string","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (2); Automation platform flow (1); Dataset (1); Sales view (5); Properties list card (1)","8.38%","",""
"Oldest SuperFunnel close date","oldest_superfunnel_close_date","date","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1)","0%","",""
"Onboarding Status (from project)","onboarding_status_from_project","enumeration","","superfunnel","false","On Track (on_track); Delayed (delayed); Blocked (blocked); Completed (completed); On-Hold (on_hold); At-Risk (at_risk)","true","false","true","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1)","19.9%","",""
"SuperFunnel close date","superfunnel_close_date","datetime","","superfunnel","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1)","19.9%","",""
"SuperFunnel deal close date (Oldest)","superfunnel_deal_close_date_oldest","string","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1)","19.37%","",""
"SuperFunnel End Date2","superfunnel_end_date","date","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Write to crm (2)","0%","",""
"SuperFunnel End Date","superfunnel_end_date_unformatted","string","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1)","19.37%","",""
"SuperFunnel Launch Date","superfunnel_launch_date","date","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Inbounddb lists (3); Automation platform flow (2); Report (1); Dataset (3); Sales view (6); Properties v3 card (2)","7.33%","",""
"SuperFunnel MRR","superfunnel_mrr","number","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1); Write to crm (2)","19.37%","",""
"SuperFunnel target launch date","superfunnel_target_launch_date","date","","superfunnel","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1)","18.85%","",""
"SuperFunnel Term","superfunnel_term","number","","superfunnel","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties v3 card (1); Write to crm (2)","18.85%","",""
"Closed Won Reason","closed_won_reason","string","The reason the customer signed their first contract with us.
A workflow copies that information when the first closed deal is won.","✅_first_closed-won","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Dataset (1); Sales view (7); Properties v3 card (2)","50.79%","",""
"First Closed-Won ARR  (Sync First Deal)","first_closed_won_arr","number","The Annual Recurring Revenue Value from the first closed-won deal.
This synchronizing property retrieves the Annual Recurring Revenue  Value from the deal associated with this leader, identified as “First Closed-Won.” HubSpot automatically calculates this value based on the line items included in the deal.","✅_first_closed-won","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (5); Properties v3 card (1)","27.75%","",""
"First closed won deal name","first_closed_won_deal_name","string","","✅_first_closed-won","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","86.91%","",""
"Short Term Goal","first_value_goal","string","A workflow copies that information when the first closed deal is won.","✅_first_closed-won","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (6); Object requirement (1); Dataset (1); Sales view (8); Properties v3 card (2)","8.38%","",""
"Long Term Goal","long_term_goal","string","A workflow copies that information when the first closed deal is won.","✅_first_closed-won","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Object requirement (1); Dataset (1); Sales view (7); Properties v3 card (2)","0%","",""
"Health Status","health_status","enumeration","","💟_leader_health_monitoring","true","Active (wip); Trial; Inactive; Churned","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (3); Report (26); Association card (1); Dataset (2); Sales view (6); Association table card (2); Properties list card (1); Properties v3 card (2); Association v3 card (1)","84.29%","",""
"Leader pipeline stage","hs_pipeline_stage","enumeration","The pipeline stage of this Leader","💟_leader_health_monitoring","true","","false","true","false","true","false","true","HubSpot","Inbounddb lists (3); Automation platform flow (11); Report (8); Dataset (2); Sales view (8); Association table card (2); Properties v3 card (3); Association v3 card (1)","95.29%","",""
"Most recent line item","most_recent_line_item","string","","💟_leader_health_monitoring","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1)","46.6%","",""
"Renewal likelihood","renewal_likelihood","enumeration","","💟_leader_health_monitoring","false","Low; Medium; High","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (5); Properties v3 card (1)","2.62%","",""
"#1 Executive Onboarding","n1_executive_onboarding","date","","📆_onboarding_meetings","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","25.65%","",""
"#2 Technical Onboarding","n2_technical_onboarding","date","","📆_onboarding_meetings","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","21.47%","",""
"#3 Studio Tour","n3_studio_tour","date","","📆_onboarding_meetings","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","17.28%","",""
"City","city","string","","📌shipping_address","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Sales view (1); Properties v3 card (1)","41.88%","",""
"State","state","string","","📌shipping_address","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Sales view (1); Properties v3 card (1)","41.88%","",""
"Street Address","street_address","string","","📌shipping_address","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Sales view (1); Properties v3 card (1)","41.88%","",""
"Zip Code","zip_code","string","","📌shipping_address","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Sales view (1); Properties v3 card (1)","41.36%","",""
"CFO","cfo","string","","📍account_mapping","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","25.13%","",""
"COO / XP","coo___xp","string","","📍account_mapping","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","29.84%","",""
"Leader / CEO","leader___ceo","string","","📍account_mapping","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","73.82%","",""
"Point Of Contact","point_of_contact","string","","📍account_mapping","true","","false","false","false","false","false","false","Nate Roemer","Data highlights card (1); Properties v3 card (2)","74.35%","",""
"Product Suite","product_suite","enumeration","","🖥️_product_suite","true","Caas; Ministry Match; PrayRadio (Saturday); PrayRadio (Weekly); PrayTV; PrayTV (Off Hours); Studio Only; Super Funnel; Translations; Subscription +; Announcements; Studio AI Tools","false","false","false","false","false","false","Nate Roemer","Inbounddb lists (1); Automation platform flow (8); Report (3); Association card (1); Dataset (1); Sales view (6); Pipeline object tag (2); Association table card (2); Properties list card (1); Properties v3 card (2); Crm container view (1)","68.59%","",""
"Leader Lifespan","leader_lifespan","number","The time between a customer’s first and last purchase, in years 
Formula = Became a customer Date - Churn Date","🚪_churn_information","false","","true","false","true","false","false","false","Nay Luchetti","Report (1); Dataset (1); Sales view (6); Properties v3 card (2)","32.46%","",""
"Created by user ID","hs_created_by_user_id","number","The user who created this record. This value is set automatically by HubSpot.","🪪_leader_identification","false","","true","true","false","true","false","true","HubSpot","Properties v3 card (1)","5.76%","",""
"Object create date/time","hs_createdate","datetime","The date and time at which this object was created. This value is automatically set by HubSpot and may not be modified.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Rollup property (6); Report (9); Sales view (1); Properties v3 card (1)","100%","",""
"Object last modified date/time","hs_lastmodifieddate","datetime","Most recent timestamp of any property update for this object. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","100%","",""
"Merged record IDs","hs_merged_object_ids","enumeration","The list of record IDs that have been merged into this record. This value is set automatically by HubSpot.","🪪_leader_identification","false","","true","true","false","true","false","true","HubSpot","Properties v3 card (1)","9.95%","",""
"Record ID","hs_object_id","number","The unique ID for this record. This value is set automatically by HubSpot.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (1); Report (2); Dataset (5); Properties v3 card (2)","100%","",""
"Record source detail 1","hs_object_source_detail_1","string","First level of detail on how this record was created.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","94.24%","",""
"Record source detail 2","hs_object_source_detail_2","string","Second level of detail on how this record was created.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","0%","",""
"Record source detail 3","hs_object_source_detail_3","string","Third level of detail on how this record was created.","🪪_leader_identification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","0%","",""
"Record source","hs_object_source_label","enumeration","How this record was created.","🪪_leader_identification","false","","true","true","false","true","false","true","HubSpot","Properties v3 card (1)","100%","",""
"Leader pipeline","hs_pipeline","enumeration","The pipeline of this Leader","🪪_leader_identification","true","","false","true","false","true","false","true","HubSpot","Inbounddb lists (3); Automation platform flow (6); Object requirement (1); Report (1); Dataset (3); Sales view (5); Pipeline object tag (7); Properties v3 card (2); Crm container view (1)","95.29%","",""
"Shared teams","hs_shared_team_ids","enumeration","Additional teams whose users can access the record based on their permissions. This can be set manually or through Workflows or APIs.","🪪_leader_identification","false","","false","true","false","true","false","true","HubSpot","Properties v3 card (1)","0%","",""
"Shared users","hs_shared_user_ids","enumeration","Additional users that can access the record based on their permissions. This can be set manually or through Workflows and APIs.","🪪_leader_identification","false","","false","true","false","true","false","true","HubSpot","Properties v3 card (1)","0%","",""
"Updated by user ID","hs_updated_by_user_id","number","The user who last updated this record. This value is set automatically by HubSpot.","🪪_leader_identification","false","","true","true","false","true","false","true","HubSpot","Properties v3 card (1)","95.81%","",""
"Leader PRAY ID","leader_pray_id","string","It is the Leader’s PRAY ID from amplitude. This property is essential for linking the customer to their product usage history.","🪪_leader_identification","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (1); Object requirement (1); Dataset (4); Sales view (7); Properties list card (1); Properties v3 card (2)","49.21%","",""
