"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"🛍️ Line Item Name (most recent)","line_item_name__most_recent_","string","This property indicates whether there are any line items associated with the deal.

If a deal is associated with line items, a workflow will transfer that information from the line item to this deal property. 

If no line item is associated with this deal, the operator must associate line items on the deal to allow the workflow to create the necessary associations.","associations_","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Sales view (6); Dependent conditional field (4); Controlling pipeline stage field (4)","12.15%","1/27/26 4:39 PM CST","Workflow"
"🕓 Previous Deal Name","previous_deal_name","string","This property indicates whether there are any previous services that this current deal negotiation will impact.

If a deal is associated with the “Previous” label, a workflow will transfer that information from the previous deal to this deal property. 

If no previous deal is associated with this deal, but one is involved in the negotiation process, the operator must associate the previous deal or input the exact same previous deal name in this field to allow the workflow to create the necessary associations.","associations_","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Flow action (1); Dependent conditional field (2); Controlling pipeline stage field (2)","1.7%","12/18/25 7:57 PM CST","Workflow"
"Associated Company Record ID","primary_company_record_d","number","","associations_","false","","true","false","true","false","false","false","Nay Luchetti","","83.62%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Churn Reason","churn_reason","enumeration","The churn reason explains why the leader permanently canceled the contract. It will be blank if the leader is still a customer.","churn_information","true","🧩 Product-Related (Product-Related); 💰 Pricing & Budget (Pricing & Budget); 📞 Support & Service (Support & Service); 🏢 Organizational / Strategic Changes (Organizational / Strategic Changes); 📦 Vendor Switching (Vendor Switching); 🧊 Relationship & Engagement (Relationship & Engagement); ❌ No Longer Needed (No Longer Needed); Other","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (1); Sales view (8); Dependent conditional field (1); Controlling conditional field (8); Properties v3 card (1); Controlling pipeline stage field (1)","0%","",""
"Closed Lost Reason","closed_lost_reason","string","Reason why this deal was lost","churn_information","false","","false","false","false","false","false","true","HubSpot","Report (3); Dataset (1); Sales view (3); Dependent conditional field (3); Controlling pipeline stage field (3)","50.48%","1/20/26 9:46 AM CST","CRM UI"
"Downgrade/Churn Request Reason","downgrade_churn_request_reason","enumeration","","churn_information","true","Unsustainable Operations; Reputational or Ethical Issues; Return on Investment (ROI); Platform Misalignment or Targeting Fit; Organizational or Strategic Shift; Contract, Billing, or Payment Issues; Stakeholder Misalignment or Third-Party Influence; Miscellaneous / Edge Case","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Dependent conditional field (1); Controlling pipeline stage field (1)","0.14%","11/12/25 1:05 PM CST","Record Clone"
"❌ No Longer Needed Churn Reasons (multiple Choices)","no_longer_needed_churn_reasons__multiple_choices_","enumeration","","churn_information","true","🧪 Short-Term Project Completed (Short-Term Project Completed); 🔄 Strategic Priorities Changed (Strategic Priorities Changed); 🧊 Low Internal Engagement / Adoption (Low Internal Engagement / Adoption); 💤 Service Became Redundant (Service Became Redundant); 🧺 Rolled Into Another Team or Tool (Rolled Into Another Team or Tool)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"🏢 Organizational/Strategic Changes Churn Reasons (multiple Choices)","organizational_strategic_changes_churn_reasons__multiple_choices_","enumeration","","churn_information","true","🔄 Change in Leadership or Priorities; 🧹 Internal Restructuring; 🧾 Contract Not Renewed by Finance; 🔚 Business Closure or Program Ended","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"Other Churn Reasons","other_churn_reasons","string","","churn_information","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"💰 Pricing & Budget Churn Reasons (multiple Choices)","pricing___budget_churn_reasons__multiple_choices_","enumeration","","churn_information","true","💸 Too Expensive / Budget Cuts (Too Expensive / Budget Cuts); 🔄 Switched to Cheaper Alternative (Switched to Cheaper Alternative); 📉 Return on Investment Not Clear (Return on Investment Not Clear)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"🧩 Product-Related Churn Reasons (multiple Choices)","product_related_churn_reasons__multiple_choices_","enumeration","","churn_information","true","❌ Missing Features or Capabilities (Missing Features or Capabilities); 🐛 Product Bugs or Reliability Issues (Product Bugs or Reliability Issues); 📉 Low Usage / No Longer Needed (Low Usage / No Longer Needed); 📱 Poor User Experience / Complicated Interface (Poor User Experience / Complicated Interface); 🔧 Lack of Integrations with Other Tools (Lack of Integrations with Other Tools); 🛑 Limited Customization or Flexibility (Limited Customization or Flexibility)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"🧊 Relationship & Engagement Churn Reasons (multiple Choices)","relationship___engagement_churn_reasons__multiple_choices_","enumeration","","churn_information","true","📭 Felt Neglected / Not Engaged (Felt Neglected / Not Engaged); 🧑‍🤝‍🧑 Poor Fit with Our Team or Values (Poor Fit with Our Team or Values); 📉 Lost Trust in the Company (Lost Trust in the Company)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"📞 Support & Service Churn Reasons (multiple Choices)","support___servicechurn_reasons__multiple_choices_","enumeration","","churn_information","true","🙁 Poor Customer Support Experience; 📅 Slow Response Times / Unresolved Issues; 🤝 Lack of Proactive Account Management; 🚫 No Onboarding or Training Provided","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"📦 Vendor Switching Churn Reasons (multiple Choices)","vendor_switching_churn_reasons__multiple_choices_","enumeration","","churn_information","true","🏷️ Switched to Lower-Cost Provider (Switched to Lower-Cost Provider); 🌟 Chose a More Full-Featured Competitor (Chose a More Full-Featured Competitor); 🔗 Consolidating Tech Stack (Consolidating Tech Stack); 🚪 Followed Recommendations from New Leadership (Followed Recommendations from New Leadership); 🤝 Existing Vendor Relationship or Contract (Existing Vendor Relationship or Contract); 🔁 Switched Due to Integration Needs (Switched Due to Integration Needs); 🌐 Switched to Local or Niche Vendor (Switched to Local or Niche Vendor); 🛠️ Switched for Professional Services / Done-for-You Support (Switched for Professional Services / Done-for-You Support)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dependent conditional field (1); Properties v3 card (1)","0%","",""
"Close Date","closedate","datetime","The expected close date of the deal","core_information","false","","false","true","false","false","false","true","HubSpot","Calculated property (3); Rollup property (9); Inbounddb lists (24); Automation platform flow (12); Object requirement (1); Report (206); Data sync mapping (1); Dataset (18); Sales view (67); Dependent conditional field (3); Pipeline object tag (2); Association table card (4); Dashboard (7); Properties v3 card (4); Association v3 card (3); Controlling pipeline stage field (3)","94.02%","1/29/26 1:51 PM CST","CRM UI"
"Create Date","createdate","datetime","The date the deal was created. This property is set automatically by HubSpot.","core_information","false","","false","true","false","false","false","true","HubSpot","Calculated property (4); Rollup property (25); Inbounddb lists (27); Automation platform flow (7); Report (130); Data sync mapping (1); Dataset (13); Sales view (49); Dependent conditional field (1); Pipeline object tag (1); Association table card (4); Dashboard (4); Properties v3 card (5); Controlling pipeline stage field (1)","100%","1/29/26 1:51 PM CST","CRM UI"
"Deal History Label","deal_history_label","enumeration","The deal history label indicates the deal’s position within this Leader lifecycle.","core_information","true","First Closed-Won; Latest Additional Deal (Most Recent Closed-Won); Previous Additional Deal (Previous Closed-Won); N/A","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (6); Flow action (6); Report (1); Association card (1); Dataset (7); Sales view (10); Association table card (1); Properties v3 card (4); Association v3 card (1)","11.18%","1/27/26 10:56 AM CST","Workflow"
"Deal Stage","dealstage","enumeration","The stage of the deal. Deal stages allow you to categorize and track the progress of the deals that you are working on.","core_information","false","","false","true","false","true","false","true","HubSpot","Calculated property (2); Rollup property (1); Automation platform flow (27); Object requirement (1); Report (160); Association card (1); Dataset (14); Sales view (70); Controlling conditional field (21); Association table card (3); Properties v3 card (6); Association v3 card (1)","100%","1/29/26 1:51 PM CST","CRM UI"
"Deal Type","dealtype","enumeration","The type of deal. By default, categorize your deal as either a New Business or Existing Business.","core_information","false","Net New (newbusiness); Renewal (existingbusiness); Upsell; Downgrade; Cross-sell; Partial Churn; Cancellation; Non-Contracted Services; Win-back; Leads [HIDDEN]; Consolidated (Leader Tracker) [HIDDEN]; Expansion (expansionbusiness) [HIDDEN]; Ads; PLG","false","true","false","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (10); Automation platform flow (23); Object requirement (1); Flow action (4); Report (67); Association card (1); Dataset (10); Sales view (38); Controlling conditional field (1); Pipeline object tag (3); Controlling conditional options field (14); Association table card (4); Properties v3 card (7); Association v3 card (1); Crm container view (1)","81.18%","1/29/26 1:51 PM CST","CRM UI"
"Deal Description","description","string","Description of the deal","core_information","false","","false","true","false","false","false","true","HubSpot","Dataset (1); Sales view (10); Properties v3 card (3); Association v3 card (1)","12.52%","10/16/25 10:29 AM CDT","Record Merge"
"Deal Collaborator","hs_all_collaborator_owner_ids","enumeration","Owner ids of the users involved in closing the deal","core_information","false","","false","true","false","true","false","true","HubSpot","Sales view (2); Properties v3 card (3)","1.47%","1/12/26 9:37 AM CST","CRM UI"
"Deal Split Users","hs_all_deal_split_owner_ids","enumeration","The owner ids of all associated Deal Splits. This property is set automatically by HubSpot.","core_information","false","","true","true","true","true","false","true","HubSpot","Properties v3 card (3)","98.16%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Owner assigned date","hubspot_owner_assigneddate","datetime","The most recent timestamp of when an owner was assigned to this record. This value is set automatically by HubSpot.","core_information","false","","true","true","false","false","false","true","HubSpot","Sales view (24); Properties v3 card (1)","98.16%","1/29/26 1:51 PM CST","CRM UI"
"Deal owner","hubspot_owner_id","enumeration","The owner of the deal","core_information","false","","false","true","false","true","false","true","HubSpot","Inbounddb lists (2); Automation platform flow (15); Object requirement (1); Report (183); Integration (1); Dataset (8); Sales view (69); Association table card (1); Dashboard (4); Properties v3 card (5); Association v3 card (1)","98.16%","1/29/26 1:51 PM CST","CRM UI"
"Pipeline","pipeline","enumeration","The pipeline the deal is in. This determines which stages are options for the deal.","core_information","false","","false","true","false","true","false","true","HubSpot","Inbounddb lists (44); Automation platform flow (9); Object requirement (1); Report (273); Dataset (12); Sales view (42); Pipeline object tag (14); Controlling conditional options field (6); Properties v3 card (4)","100%","1/29/26 1:51 PM CST","CRM UI"
"First conversion - from associated company","first_conversion___from_associated_company","string","","deal_create_attribution_-_first_touch","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (5)","42.8%","1/29/26 1:51 PM CST","HubSpot Calculation"
"First conversion - from associated contact","first_conversion___from_associated_contact","string","","deal_create_attribution_-_first_touch","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (6)","35.57%","1/29/26 1:51 PM CST","HubSpot Calculation"
"First conversion date - from associated company","first_conversion_date___from_associated_company","datetime","","deal_create_attribution_-_first_touch","false","","true","false","true","false","false","false","Nay Luchetti","","42.8%","1/29/26 1:51 PM CST","HubSpot Calculation"
"First conversion date - from associated contact","first_conversion_date___from_associated_contact","datetime","","deal_create_attribution_-_first_touch","false","","true","false","true","false","false","false","Nay Luchetti","Calculated property (1)","35.57%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Time Between Contact First Conversion and Deal Creation","time_between_contact_first_conversion_and_deal_creation","number","","deal_create_attribution_-_first_touch","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","35.57%","1/29/26 1:51 PM CST","HubSpot Calculation"
"ARR Change","arr_change_","number","","dealscripted","false","","true","false","true","false","false","false","Andrea Laurent","Calculated property (1); Rollup property (1); Dataset (3); Sales view (2); Properties v3 card (1)","6.26%","1/29/26 8:19 AM CST","HubSpot Calculation"
"Average Deal Owner Duration In Current Stage","hs_average_deal_owner_duration_in_current_stage","number","Time duration of the calculated average time of closed-won deals spent in current pipeline stage","dealscripted","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","17.07%","1/29/26 11:02 AM CST","HubSpot Processing"
"Is Stalled","hs_is_stalled","bool","True if Time in stage is 20% longer than the deal owner’s closed-won average time for that stage, false otherwise.","dealscripted","false","true; false","true","true","false","false","false","true","HubSpot","","18.59%","1/29/26 11:00 AM CST","HubSpot Processing"
"Is Stalled After Timestamp","hs_is_stalled_after_timestamp","datetime","Timestamp when Time in stage became 20% longer than the deal owner’s closed-won average for that stage.","dealscripted","false","","true","true","false","false","false","true","HubSpot","","17.07%","1/29/26 11:02 AM CST","HubSpot Processing"
"HubSpot Weighted arr_change_","hs_weighted_arr_change__tdwsmx","number","HubSpot Weighted arr_change_","dealscripted","false","","true","true","true","false","false","true","HubSpot","","6.26%","1/29/26 8:19 AM CST","HubSpot Calculation"
"Cumulative time in ""Pastors Landing Page (Old (inactive))""","hs_v2_cumulative_time_in_00d8e4c0_c377_4ff8_a60f_fa41d452bef3_1315392801","number","The cumulative time in seconds spent by the deal in the 'Pastors Landing Page' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","8/3/21 11:48 AM CDT","HubSpot Processing"
"Cumulative time in ""Lead (Old (inactive))""","hs_v2_cumulative_time_in_0b4a174b_6fe2_4800_b39d_278ed0e2f7cf_1217684179","number","The cumulative time in seconds spent by the deal in the 'Lead' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/14/21 3:44 PM CDT","HubSpot Processing"
"Cumulative time in ""Prospecting (Agencies)""","hs_v2_cumulative_time_in_101563721","number","The cumulative time in seconds spent by the deal in the 'Prospecting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.64%","7/8/24 1:50 PM CDT","HubSpot Calculation"
"Cumulative time in ""First Meeting (Agencies)""","hs_v2_cumulative_time_in_101563722","number","The cumulative time in seconds spent by the deal in the 'First Meeting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Cumulative time in ""Client Discussion / Identification (Agencies)""","hs_v2_cumulative_time_in_101563723","number","The cumulative time in seconds spent by the deal in the 'Client Discussion / Identification' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.46%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Cumulative time in ""Data Dashboard Deep Dive (Agencies)""","hs_v2_cumulative_time_in_101563724","number","The cumulative time in seconds spent by the deal in the 'Data Dashboard Deep Dive' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.32%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Cumulative time in ""Relationship Scoping (Agencies)""","hs_v2_cumulative_time_in_101563725","number","The cumulative time in seconds spent by the deal in the 'Relationship Scoping' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.37%","9/24/24 8:42 AM CDT","HubSpot Calculation"
"Cumulative time in ""Set Client Meetings (Agencies)""","hs_v2_cumulative_time_in_101563726","number","The cumulative time in seconds spent by the deal in the 'Set Client Meetings' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","7/1/24 9:08 AM CDT","HubSpot Calculation"
"Cumulative time in ""Discovery Call Completed (New Business)""","hs_v2_cumulative_time_in_1040840050","number","The cumulative time in seconds spent by the deal in the 'Discovery Call Completed' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.28%","1/23/26 3:27 PM CST","HubSpot Calculation"
"Cumulative time in ""Demonstration complete (New Business)""","hs_v2_cumulative_time_in_1040840051","number","The cumulative time in seconds spent by the deal in the 'Demonstration complete' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","5.94%","1/20/26 8:20 AM CST","HubSpot Calculation"
"Cumulative time in ""Proposal Sent (New Business)""","hs_v2_cumulative_time_in_1040840052","number","The cumulative time in seconds spent by the deal in the 'Proposal Sent' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","3.64%","1/27/26 9:38 AM CST","HubSpot Calculation"
"Cumulative time in ""Negotiation & Objections (New Business)""","hs_v2_cumulative_time_in_1040840053","number","The cumulative time in seconds spent by the deal in the 'Negotiation & Objections' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","3.22%","1/29/26 11:24 AM CST","HubSpot Calculation"
"Cumulative time in ""Quote sent for signature (New Business)""","hs_v2_cumulative_time_in_1040840054","number","The cumulative time in seconds spent by the deal in the 'Quote sent for signature' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (2)","2.49%","1/27/26 10:56 AM CST","HubSpot Calculation"
"Cumulative time in ""Closed Won (New Business)""","hs_v2_cumulative_time_in_1040840055","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.23%","10/16/25 10:29 AM CDT","Record Merge"
"Cumulative time in ""Closed Lost (New Business)""","hs_v2_cumulative_time_in_1040840056","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/25/25 12:02 PM CDT","HubSpot Calculation"
"Cumulative time in ""Solution Scoping Completed (New Business)""","hs_v2_cumulative_time_in_1040840072","number","The cumulative time in seconds spent by the deal in the 'Solution Scoping Completed' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","4.83%","1/26/26 7:45 PM CST","HubSpot Calculation"
"Cumulative time in ""Closed Lost (Agencies)""","hs_v2_cumulative_time_in_104931737","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","9/24/24 9:13 AM CDT","HubSpot Calculation"
"Cumulative time in ""Closed Won (Agencies)""","hs_v2_cumulative_time_in_104947369","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","7/29/24 10:50 AM CDT","HubSpot Calculation"
"Cumulative time in ""Onboarding & Implementation (Retention)""","hs_v2_cumulative_time_in_1051605848","number","The cumulative time in seconds spent by the deal in the 'Onboarding & Implementation' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","12/23/25 1:23 PM CST","HubSpot Calculation"
"Cumulative time in ""Active (Retention)""","hs_v2_cumulative_time_in_1051605849","number","The cumulative time in seconds spent by the deal in the 'Active' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","10/3/25 1:52 PM CDT","HubSpot Calculation"
"Cumulative time in ""Renewed (Retention)""","hs_v2_cumulative_time_in_1051605850","number","The cumulative time in seconds spent by the deal in the 'Renewed' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","4/17/25 1:02 PM CDT","HubSpot Calculation"
"Cumulative time in ""Expanded (Retention)""","hs_v2_cumulative_time_in_1051605851","number","The cumulative time in seconds spent by the deal in the 'Expanded' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Downgraded (Retention)""","hs_v2_cumulative_time_in_1051605852","number","The cumulative time in seconds spent by the deal in the 'Downgraded' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Churned – Closed Lost  (Retention)""","hs_v2_cumulative_time_in_1051605854","number","The cumulative time in seconds spent by the deal in the 'Churned – Closed Lost ' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Downgrade/Churn Request Received (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605859","number","The cumulative time in seconds spent by the deal in the 'Downgrade/Churn Request Received' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Cumulative time in ""Discovery & Retention Attempt (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605860","number","The cumulative time in seconds spent by the deal in the 'Discovery & Retention Attempt' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Cumulative time in ""Revised Proposal Sent (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605861","number","The cumulative time in seconds spent by the deal in the 'Revised Proposal Sent' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Cumulative time in ""Final Negotiation & Decision (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605862","number","The cumulative time in seconds spent by the deal in the 'Final Negotiation & Decision' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Cumulative time in ""Quote sent for signature/ Exit Process Initiated (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605863","number","The cumulative time in seconds spent by the deal in the 'Quote sent for signature/ Exit Process Initiated' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 9:33 PM CST","HubSpot Calculation"
"Cumulative time in ""Closed Won – Retained with no changes (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605864","number","The cumulative time in seconds spent by the deal in the 'Closed Won – Retained with no changes' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/3/25 12:40 PM CST","HubSpot Calculation"
"Cumulative time in ""Closed Won – Readjusted Service (Downgrade/Churn)""","hs_v2_cumulative_time_in_1051605865","number","The cumulative time in seconds spent by the deal in the 'Closed Won – Readjusted Service' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed lost – Churned (Downgrade/Churn)""","hs_v2_cumulative_time_in_1052367479","number","The cumulative time in seconds spent by the deal in the 'Closed lost – Churned' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Evaluating (Ministry (inactive))""","hs_v2_cumulative_time_in_11275784","number","The cumulative time in seconds spent by the deal in the 'Evaluating' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","21.17%","6/19/25 4:34 PM CDT","HubSpot Calculation"
"Cumulative time in ""Target Account Identified (Government)""","hs_v2_cumulative_time_in_1246459490","number","The cumulative time in seconds spent by the deal in the 'Target Account Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Initial Outreach / Warm Introduction (Government)""","hs_v2_cumulative_time_in_1246459491","number","The cumulative time in seconds spent by the deal in the 'Initial Outreach / Warm Introduction' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/17/25 5:40 PM CST","HubSpot Calculation"
"Cumulative time in ""Discovery & Use Case Alignment (Government)""","hs_v2_cumulative_time_in_1246459492","number","The cumulative time in seconds spent by the deal in the 'Discovery & Use Case Alignment' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/22/25 11:55 AM CST","HubSpot Calculation"
"Cumulative time in ""Internal Champion Identified (Government)""","hs_v2_cumulative_time_in_1246459493","number","The cumulative time in seconds spent by the deal in the 'Internal Champion Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Legal, Compliance & Procurement Review (Government)""","hs_v2_cumulative_time_in_1246459494","number","The cumulative time in seconds spent by the deal in the 'Legal, Compliance & Procurement Review' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Won – Active Government Partner (Government)""","hs_v2_cumulative_time_in_1246459495","number","The cumulative time in seconds spent by the deal in the 'Closed Won – Active Government Partner' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Lost (Government)""","hs_v2_cumulative_time_in_1246459496","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Solution Design & Proposal Draft (Government)""","hs_v2_cumulative_time_in_1246787666","number","The cumulative time in seconds spent by the deal in the 'Solution Design & Proposal Draft' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Implementation / Onboarding (Government)""","hs_v2_cumulative_time_in_1246787667","number","The cumulative time in seconds spent by the deal in the 'Implementation / Onboarding' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Budget Secured / Funding Approved (Government)""","hs_v2_cumulative_time_in_1251500310","number","The cumulative time in seconds spent by the deal in the 'Budget Secured / Funding Approved' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Final Approval & Contract Execution (Government)""","hs_v2_cumulative_time_in_1251500311","number","The cumulative time in seconds spent by the deal in the 'Final Approval & Contract Execution' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Prospecting (Sponsorships)""","hs_v2_cumulative_time_in_1287894955","number","The cumulative time in seconds spent by the deal in the 'Prospecting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""First Meeting (Sponsorships)""","hs_v2_cumulative_time_in_1287894956","number","The cumulative time in seconds spent by the deal in the 'First Meeting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Client Discussion / Identification (Sponsorships)""","hs_v2_cumulative_time_in_1287894957","number","The cumulative time in seconds spent by the deal in the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_cumulative_time_in_1287894958","number","The cumulative time in seconds spent by the deal in the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Relationship Scoping (Sponsorships)""","hs_v2_cumulative_time_in_1287894959","number","The cumulative time in seconds spent by the deal in the 'Relationship Scoping' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Set Client Meetings (Sponsorships)""","hs_v2_cumulative_time_in_1287894960","number","The cumulative time in seconds spent by the deal in the 'Set Client Meetings' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Lost (Sponsorships)""","hs_v2_cumulative_time_in_1287894961","number","The cumulative time in seconds spent by the deal in the 'Closed Lost' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Closed Won (Sponsorships)""","hs_v2_cumulative_time_in_1287894962","number","The cumulative time in seconds spent by the deal in the 'Closed Won' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
